,nombre_completo_censo,año,ADM0NAME,ADM1NAME,ADM2NAME,poblacion,hombre,mujer,nacio_aqui,indigena,Afrodescendiente,discapacitado,alfabeto_si,alfabeto_no,alfabeto_si_15_o_mas,alfabeto_no_15_o_mas,sin_escolaridad_o_preescolar,primaria,secundaria,terciaria,posgrado,Ocupado,desocupado,inactivo,cantidad_de_viviendas,casa_o_departamento,viviendas_sin_bano,viviendas_sin_celular,viviendas_sin_agua_por_caneria_dentro_de_la_vivienda,viviendas_sin_electricidad,vivirendas_sin_alcantarillado,viviendas_sin_servicio_de_basura,viviendas_sin_internet,personas_en_casa_o_depto,personas_sin_cel,personas_sin_agua_por_caneria,personas_sin_alcantarillado,personas_sin_bano,personas_sin_electricidad,personas_sin_internet,personas_sin_servicio_basura,urb_poblacion,urb_hombre,urb_mujer,urb_nacio_aqui,urb_indigena,urb_Afrodescendiente,urb_discapacitado,urb_alfabeto_si,urb_alfabeto_no,urb_alfabeto_si_15_o_mas,urb_alfabeto_no_15_o_mas,urb_sin_escolaridad_o_preescolar,urb_primaria,urb_secundaria,urb_terciaria,urb_posgrado,urb_Ocupado,urb_desocupado,urb_inactivo,urb_cantidad_de_viviendas,urb_casa_o_departamento,urb_viviendas_sin_bano,urb_viviendas_sin_celular,urb_viviendas_sin_agua_por_caneria_dentro_de_la_vivienda,urb_viviendas_sin_electricidad,urb_vivirendas_sin_alcantarillado,urb_viviendas_sin_servicio_de_basura,urb_viviendas_sin_internet,urb_personas_en_casa_o_depto,urb_personas_sin_cel,urb_personas_sin_agua_por_caneria,urb_personas_sin_alcantarillado,urb_personas_sin_bano,urb_personas_sin_electricidad,urb_personas_sin_internet,urb_personas_sin_servicio_basura,Ciudad_norm_x,Estado_norm_x,estado_censo,estado_gdf,similitud_estado,indice,Estado_censo,nombre_censo,nombre_gdf,similitud,estado,ciudad,latitud,longitud,detalles,Ciudad_norm_y,Estado_norm_y,index_right,limraisg,area_sig_h,shape_Leng,shape_Area,Amazonas
144,Jimenez_Lara,2011,Venezuela,Lara,Jimenez,100997,50947,50050,94868,65,2707,96546,80814,14604,64708,6169,13278,38832,29733,11521,,,,,30050,27941,2808,3398,3112,237,12247,6926,23640,,,,,,,,,76450,38172,38278,,62,1966,73082,62107,10137,,,9359,27760,23704,9974,,,,,22329,21137,1153,3398,1013,177,6267,2299,16952,,,,,,,,,jimenez,lara,lara,lara,100,3,lara,jimenez,jimenez,100,,,,,,,,,,,,,False
145,Moran_Lara,2011,Venezuela,Lara,Moran,123880,63640,60240,117704,435,4322,113808,94432,22653,75538,12053,19299,47529,34953,11029,,,,,34785,30992,7415,3210,5713,944,18225,14230,29695,,,,,,,,,67827,33466,34361,,71,2318,61591,54769,9628,,,8461,21555,23342,9403,,,,,17825,16333,921,3210,1377,129,4138,1392,14321,,,,,,,,,moran,lara,lara,lara,100,4,lara,moran,moran,100,,,,,,,,,,,,,False
146,Palavecino_Lara,2011,Venezuela,Lara,Palavecino,174099,84054,90045,132617,94,2820,166337,152257,13889,131609,2701,12530,34097,61578,54016,,,,,54036,50367,550,12456,2184,169,5266,978,26426,,,,,,,,,173147,83511,89636,,90,2811,165418,151489,13761,,,12409,33779,61185,53967,,,,,53702,50165,533,12456,2118,168,4985,917,26146,,,,,,,,,palavecino,lara,lara,lara,100,5,lara,palavecino,palavecino,100,,,,,,,,,,,,,False
147,Simon Planas_Lara,2011,Venezuela,Lara,Simon Planas,35802,18593,17209,24828,19,1207,34005,28397,5269,22535,2297,4773,13328,11698,3180,,,,,11349,9238,1212,2143,1754,277,3906,2367,9482,,,,,,,,,25573,12996,12577,,8,841,24209,20734,3319,,,2966,9109,8817,2665,,,,,7951,7086,371,2143,564,23,1542,557,6380,,,,,,,,,simon planas,lara,lara,lara,100,6,lara,simon planas,simon planas,100,,,,,,,,,,,,,False
148,Torres_Lara,2011,Venezuela,Lara,Torres,185275,94251,91024,174935,40,5400,173173,152048,24021,123955,10477,22094,72335,57371,20515,,,,,54331,48830,7322,4348,10102,677,20167,13537,43750,,,,,,,,,122273,60782,61491,,30,3104,114925,103037,13347,,,12230,42753,41772,17213,,,,,33388,32354,1234,4348,2016,137,5476,1419,26067,,,,,,,,,torres,lara,lara,lara,100,7,lara,torres,torres,100,,,,,,,,,,,,,False
149,Urdaneta_Lara,2011,Venezuela,Lara,Urdaneta,61381,31867,29514,57667,150,1174,56443,47277,10644,37062,5204,9779,26021,16229,4963,,,,,17503,14727,4191,1824,5169,885,11680,8600,14882,,,,,,,,,29627,14939,14688,,149,569,26996,23648,4302,,,4014,10487,9400,3673,,,,,8006,7223,653,1824,519,62,4194,1685,6817,,,,,,,,,urdaneta,lara,lara,lara,100,8,lara,urdaneta,urdaneta,100,,,,,,,,,,,,,False
150,Alberto Adriani_Merida,2011,Venezuela,Merida,Alberto Adriani,132681,66143,66538,100565,349,1454,122522,109464,15985,88111,5965,15044,42734,44783,20517,,,,,38005,36609,409,16581,3146,59,7443,3119,29421,,,,,,,,,122716,60470,62246,,306,1321,112998,101857,14178,,,13372,38434,42133,19982,,,,,34760,33568,277,16581,1387,30,4916,911,26382,,,,,,,,,alberto adriani,merida,merida,merida,100,0,merida,alberto adriani,alberto adriani,100,,,,,,,,,,,,,False
151,Andres Bello_Merida,2011,Venezuela,Merida,Andres Bello,14238,7539,6699,11820,13,84,13342,11330,2219,9175,1181,2178,4651,4491,1978,,,,,4673,4585,89,1559,516,46,2576,2507,4154,,,,,,,,,6386,3148,3238,,5,47,5932,5307,773,,,743,1611,2282,1292,,,,,1950,1937,1,1559,2,0,49,9,1644,,,,,,,,,andres bello,merida,merida,merida,100,1,merida,andres bello,andres bello,100,,,,,,,,,,,,,False
152,Antonio Pinto Salinas_Merida,2011,Venezuela,Merida,Antonio Pinto Salinas,24006,12417,11589,22152,6,82,21031,19115,3735,15526,2064,3366,8391,7157,3376,,,,,7380,7129,142,1749,1062,15,3051,2641,6029,,,,,,,,,10478,5189,5289,,2,44,9204,8657,1314,,,1212,2988,3509,2064,,,,,3028,2986,12,1749,62,1,299,92,2472,,,,,,,,,antonio pinto salinas,merida,merida,merida,100,2,merida,antonio pinto salinas,antonio pinto salinas,100,,,,,,,,,,,,,False
153,Aricagua_Merida,2011,Venezuela,Merida,Aricagua,4242,2308,1934,4155,3,58,3661,3206,788,2357,397,808,2223,736,187,,,,,1504,1448,134,0,344,7,966,946,946,,,,,,,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,aricagua,merida,merida,merida,100,3,merida,aricagua,aricagua,100,,,,,,,,,,,,,False
154,Arzobispo Chacon_Merida,2011,Venezuela,Merida,Arzobispo Chacon,13083,7250,5833,12620,1,120,11555,9675,2861,7766,2023,2662,5831,2925,708,,,,,5086,4938,644,606,554,118,3237,2985,4404,,,,,,,,,2701,1452,1249,,1,14,2433,2252,342,,,324,946,957,311,,,,,1012,1000,9,606,8,2,205,33,942,,,,,,,,,arzobispo chacon,merida,merida,merida,100,4,merida,arzobispo chacon,arzobispo chacon,100,,,,,,,,,,,,,False
155,Campo Elias_Merida,2011,Venezuela,Merida,Campo Elias,99873,48757,51116,85653,104,874,93797,84083,10847,71412,4123,10347,25747,33771,22874,,,,,29120,28757,266,20862,555,42,4355,2404,17707,,,,,,,,,92906,44965,47941,,101,842,87081,78764,9489,,,8938,22728,32115,22374,,,,,26299,25977,162,20862,427,16,2421,627,15549,,,,,,,,,campo elias,merida,merida,merida,100,5,merida,campo elias,campo elias,100,,,,,,,,,,,,,False
156,Caracciolo Parra Olmedo_Merida,2011,Venezuela,Merida,Caracciolo Parra Olmedo,27632,14308,13324,17784,151,591,25970,21403,4600,16460,2196,3936,11380,7933,1936,,,,,8178,7623,428,2852,526,42,3833,1664,6835,,,,,,,,,23610,12031,11579,,129,513,22120,18532,3680,,,3170,9394,7179,1825,,,,,6836,6522,175,2852,203,5,2702,552,5706,,,,,,,,,caracciolo parra olmedo,merida,merida,merida,100,6,merida,caracciolo parra olmedo,caracciolo parra olmedo,100,,,,,,,,,,,,,False
157,Cardenal Quintero_Merida,2011,Venezuela,Merida,Cardenal Quintero,9441,4844,4597,7637,9,79,8440,7622,1279,6164,569,1143,3902,2595,1029,,,,,2869,2755,132,807,304,11,1104,1017,2327,,,,,,,,,4836,2415,2421,,8,43,4356,3960,599,,,513,1755,1512,669,,,,,1387,1343,18,807,44,3,94,18,1086,,,,,,,,,cardenal quintero,merida,merida,merida,100,7,merida,cardenal quintero,cardenal quintero,100,,,,,,,,,,,,,False
158,Guaraque_Merida,2011,Venezuela,Merida,Guaraque,9064,4814,4250,8391,2,57,7890,6328,2296,4992,1512,2120,4043,1703,487,,,,,2590,2551,127,0,340,8,1955,1927,2184,,,,,,,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,guaraque,merida,merida,merida,100,8,merida,guaraque,guaraque,100,,,,,,,,,,,,,False
159,Julio Cesar Salas_Merida,2011,Venezuela,Merida,Julio Cesar Salas,14666,7601,7065,6946,50,218,13453,11138,2617,8629,1331,2211,6070,3959,1022,,,,,4529,4051,281,1458,442,18,2151,1797,3845,,,,,,,,,10019,5033,4986,,40,180,9068,7771,1641,,,1386,3952,2881,882,,,,,3024,2738,127,1458,135,9,816,486,2514,,,,,,,,,julio cesar salas,merida,merida,merida,100,9,merida,julio cesar salas,julio cesar salas,100,,,,,,,,,,,,,False
160,Justo Briceño_Merida,2011,Venezuela,Merida,Justo Briceño,4895,2639,2256,3721,0,59,4436,3722,919,2837,485,731,2335,1117,224,,,,,1759,1508,145,0,337,5,974,919,1293,,,,,,,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,justo briceno,merida,merida,merida,100,10,merida,justo briceno,justo briceno,100,,,,,,,,,,,,,False
161,Libertador_Merida,2011,Venezuela,Merida,Libertador,217537,102850,114687,172323,209,1780,202188,191401,17284,167050,5393,15976,43185,72339,71969,,,,,68043,67422,223,33947,873,52,3438,1267,31630,,,,,,,,,213962,100932,113030,,208,1759,198820,188696,16564,,,15338,41595,71470,71753,,,,,66565,65899,189,33947,695,41,2518,494,30580,,,,,,,,,libertador,merida,merida,merida,100,11,merida,libertador,libertador,100,,,,,,,,,,,,,False
162,Miranda_Merida,2011,Venezuela,Merida,Miranda,21882,11084,10798,16904,128,112,19956,17972,2780,14292,1134,2753,9343,6275,2106,,,,,6018,5859,161,499,310,7,1570,1171,4987,,,,,,,,,13819,6827,6992,,57,76,12765,11558,1578,,,1544,5431,4370,1597,,,,,3631,3569,32,499,117,0,302,100,2967,,,,,,,,,miranda,merida,merida,merida,100,12,merida,miranda,miranda,100,,,,,,,,,,,,,False
163,Obispo Ramos de Lora_Merida,2011,Venezuela,Merida,Obispo Ramos de Lora,24774,12776,11998,19128,92,389,23035,19232,4001,15071,1921,3845,9115,7148,2576,,,,,7281,6868,321,3663,366,65,2870,1309,6039,,,,,,,,,22740,11578,11162,,67,349,21119,17808,3507,,,3351,8256,6726,2496,,,,,6532,6263,163,3663,158,7,2244,691,5396,,,,,,,,,obispo ramos lora,merida,merida,merida,100,13,merida,obispo ramos lora,obispo ramos lora,100,,,,,,,,,,,,,False
164,Padre Noguera_Merida,2011,Venezuela,Merida,Padre Noguera,3188,1676,1512,882,2,43,2842,2625,381,2046,163,348,1106,1080,445,,,,,896,861,8,85,6,5,102,64,761,,,,,,,,,2946,1538,1408,,2,40,2626,2431,344,,,315,988,1013,434,,,,,828,799,6,85,3,2,42,7,698,,,,,,,,,padre noguera,merida,merida,merida,100,14,merida,padre noguera,padre noguera,100,,,,,,,,,,,,,False
165,Pueblo Llano_Merida,2011,Venezuela,Merida,Pueblo Llano,10730,5548,5182,8741,2,58,9681,8566,1509,6965,681,1409,4823,2678,972,,,,,3188,3109,89,486,142,10,2013,1858,2666,,,,,,,,,3740,1899,1841,,0,15,3329,3103,415,,,378,1339,1181,549,,,,,1162,1152,3,486,7,2,141,5,880,,,,,,,,,pueblo llano,merida,merida,merida,100,15,merida,pueblo llano,pueblo llano,100,,,,,,,,,,,,,False
166,Rangel_Merida,2011,Venezuela,Merida,Rangel,19008,9669,9339,16507,18,159,16915,15428,2450,12401,872,2267,7671,5667,1915,,,,,5388,5344,75,2470,160,10,995,496,3859,,,,,,,,,13564,6776,6788,,16,118,12036,11013,1731,,,1580,5265,4147,1488,,,,,3802,3767,29,2470,89,4,433,39,2692,,,,,,,,,rangel,merida,merida,merida,100,16,merida,rangel,rangel,100,,,,,,,,,,,,,False
167,Rivas Davila_Merida,2011,Venezuela,Merida,Rivas Davila,20128,10266,9862,16155,7,222,17489,16819,2386,14215,1143,2010,7945,5890,2750,,,,,6444,6380,49,689,43,4,1091,591,5048,,,,,,,,,18405,9308,9097,,6,206,15984,15510,2053,,,1719,7003,5606,2699,,,,,5930,5856,20,689,33,3,647,152,4603,,,,,,,,,rivas davila,merida,merida,merida,100,17,merida,rivas davila,rivas davila,100,,,,,,,,,,,,,False
168,Santos Marquina_Merida,2011,Venezuela,Merida,Santos Marquina,18037,8935,9102,14739,3,139,17023,15278,1929,12774,723,1873,5683,6276,3119,,,,,5897,5848,47,2797,129,5,945,194,3798,,,,,,,,,16393,8091,8302,,1,119,15452,13906,1727,,,1666,5099,5724,2909,,,,,5299,5254,34,2797,89,5,772,108,3417,,,,,,,,,santos marquina,merida,merida,merida,100,18,merida,santos marquina,santos marquina,100,,,,,,,,,,,,,False
169,Sucre_Merida,2011,Venezuela,Merida,Sucre,55840,28883,26957,49261,506,1097,52986,45158,7922,36877,3824,7131,19047,18280,6826,,,,,16701,16361,646,6620,2048,66,5531,3995,12731,,,,,,,,,35526,17594,17932,,440,856,33648,29522,4223,,,3719,10505,13209,5267,,,,,9848,9663,146,6620,229,41,1618,436,8023,,,,,,,,,sucre,merida,merida,merida,100,19,merida,sucre,sucre,100,,,,,,,,,,,,,False
170,Tovar_Merida,2011,Venezuela,Merida,Tovar,38455,18817,19638,31785,14,148,32415,32516,4230,27467,1915,3990,11201,12943,7845,,,,,12129,11936,77,7260,340,15,1242,1160,8436,,,,,,,,,30026,14433,15593,,6,102,25409,25764,2935,,,2769,8032,10450,6880,,,,,9296,9185,16,7260,140,6,155,176,6305,,,,,,,,,tovar,merida,merida,merida,100,20,merida,tovar,tovar,100,,,,,,,,,,,,,False
171,Tulio Febres Cordero_Merida,2011,Venezuela,Merida,Tulio Febres Cordero,34030,17478,16552,14627,421,1290,32798,26824,5119,20913,2150,4904,13061,10364,3019,,,,,10775,9555,809,4651,861,24,5502,2707,8296,,,,,,,,,26765,13516,13249,,325,621,25778,21307,3806,,,3622,9793,8600,2624,,,,,8229,7449,347,4651,233,13,3702,1369,6289,,,,,,,,,tulio febres cordero,merida,merida,merida,100,21,merida,tulio febres cordero,tulio febres cordero,100,,,,,,,,,,,,,False
172,Zea_Merida,2011,Venezuela,Merida,Zea,11162,5735,5427,8754,13,99,9588,9039,1652,7456,907,1496,3754,3368,1763,,,,,3466,3353,27,1381,448,0,846,772,2675,,,,,,,,,8806,4400,4406,,8,81,7572,7276,1159,,,1061,2727,2792,1644,,,,,2625,2576,9,1381,156,0,190,121,1964,,,,,,,,,zea,merida,merida,merida,100,22,merida,zea,zea,100,,,,,,,,,,,,,False
173,Acevedo_Miranda,2011,Venezuela,Miranda,Acevedo,87371,44194,43177,71241,41,16152,81250,69337,12935,55823,5183,11679,30987,30667,6623,,,,,29658,24103,3720,3855,5489,835,15731,9286,23342,,,,,,,,,59019,29506,29513,,32,10189,55092,48001,7613,,,7045,19094,22781,5350,,,,,20102,17263,1668,3855,2308,80,9303,4193,15858,,,,,,,,,acevedo,miranda,miranda,miranda,100,0,miranda,acevedo,acevedo,100,,,,,,,,,,,,,False
174,Andres Bello_Miranda,2011,Venezuela,Miranda,Andres Bello,20981,10085,10896,16390,4,6115,19509,17364,2383,14003,750,2009,6162,8102,2805,,,,,6584,6242,234,873,140,63,3120,976,4989,,,,,,,,,16225,7806,8419,,4,4711,14977,13675,1628,,,1359,4499,6414,2509,,,,,4883,4635,143,873,82,62,1888,298,3758,,,,,,,,,andres bello,miranda,miranda,miranda,100,1,miranda,andres bello,andres bello,100,,,,,,,,,,,,,False
175,Baruta_Miranda,2011,Venezuela,Miranda,Baruta,240755,113566,127189,127949,350,5347,223669,217939,14614,196927,3460,15470,40371,68886,88608,,,,,89348,88536,123,46312,2165,140,3070,589,27114,,,,,,,,,240755,113566,127189,,350,5347,223669,217939,14614,,,15470,40371,68886,88608,,,,,89365,88536,123,46312,2165,140,3070,589,27114,,,,,,,,,baruta,miranda,miranda,miranda,100,2,miranda,baruta,baruta,100,,,,,,,,,,,,,False
176,Brion_Miranda,2011,Venezuela,Miranda,Brion,58940,29228,29712,37776,37,10575,54560,49832,5809,41171,1540,5020,16939,23729,7620,,,,,31849,30378,653,2465,1574,50,8951,2524,14945,,,,,,,,,49606,24381,25225,,32,8220,46240,42220,4665,,,4068,14006,20070,6912,,,,,27923,26678,429,2465,1101,33,6567,1295,12191,,,,,,,,,brion,miranda,miranda,miranda,100,3,miranda,brion,brion,100,,,,,,,,,,,,,False
177,Buroz_Miranda,2011,Venezuela,Miranda,Buroz,27515,13574,13941,18424,10,6814,24336,22374,3486,18041,1115,2987,8792,10625,2549,,,,,9104,8458,440,3684,849,38,5513,1885,7096,,,,,,,,,25081,12266,12815,,10,6342,22184,20555,2998,,,2594,7947,9793,2468,,,,,8195,7731,290,3684,374,12,4646,1100,6218,,,,,,,,,buroz,miranda,miranda,miranda,100,4,miranda,buroz,buroz,100,,,,,,,,,,,,,False
178,Carrizal_Miranda,2011,Venezuela,Miranda,Carrizal,51712,25581,26131,23681,145,1318,47834,45454,3865,39174,898,3429,12690,18956,11971,,,,,15627,14418,106,9392,782,35,1173,284,8385,,,,,,,,,51521,25479,26042,,145,1318,47673,45313,3832,,,3398,12605,18909,11961,,,,,15534,14352,93,9392,743,28,1103,221,8320,,,,,,,,,carrizal,miranda,miranda,miranda,100,5,miranda,carrizal,carrizal,100,,,,,,,,,,,,,False
179,Chacao_Miranda,2011,Venezuela,Miranda,Chacao,61213,29448,31765,30266,57,1133,57223,57138,2589,53220,672,3285,7836,16915,24840,,,,,28582,28521,7,14342,119,24,183,44,8276,,,,,,,,,61213,29448,31765,,57,1133,57223,57138,2589,,,3285,7836,16915,24840,,,,,28587,28521,7,14342,119,24,183,44,8276,,,,,,,,,chacao,miranda,miranda,miranda,100,6,miranda,chacao,chacao,100,,,,,,,,,,,,,False
180,Cristobal Rojas_Miranda,2011,Venezuela,Miranda,Cristobal Rojas,117888,57634,60254,44405,109,4644,110256,100447,11045,83143,2074,10132,32205,46645,19824,,,,,37429,32616,713,17033,2660,110,4987,2573,22330,,,,,,,,,117594,57485,60109,,109,4641,109978,100209,11003,,,10099,32090,46547,19801,,,,,37298,32527,689,17033,2601,106,4893,2482,22244,,,,,,,,,cristobal rojas,miranda,miranda,miranda,100,7,miranda,cristobal rojas,cristobal rojas,100,,,,,,,,,,,,,False
181,El Hatillo_Miranda,2011,Venezuela,Miranda,El Hatillo,58156,28280,29876,36874,78,1270,55441,51627,4305,46592,1404,4279,9526,14700,23288,,,,,31589,30702,195,7171,2840,15,3881,1239,7656,,,,,,,,,57964,28173,29791,,77,1266,55252,51486,4265,,,4241,9449,14650,23283,,,,,31525,30651,194,7171,2781,15,3812,1180,7590,,,,,,,,,el hatillo,miranda,miranda,miranda,100,8,miranda,el hatillo,el hatillo,100,,,,,,,,,,,,,False
182,Guaicaipuro_Miranda,2011,Venezuela,Miranda,Guaicaipuro,252242,123799,128443,134190,361,7353,237898,218455,21585,187359,5410,20000,67288,96011,50318,,,,,78968,72443,1373,42368,6368,198,13538,6642,44078,,,,,,,,,242585,118673,123912,,353,7089,228666,210603,20290,,,18826,63277,93120,49657,,,,,75282,69481,1101,42368,4811,154,11217,4989,41267,,,,,,,,,guaicaipuro,miranda,miranda,miranda,100,9,miranda,guaicaipuro,guaicaipuro,100,,,,,,,,,,,,,False
183,Independencia_Miranda,2011,Venezuela,Miranda,Independencia,138776,67965,70811,66711,140,5957,131867,116319,14235,94832,3348,13784,41560,55578,15800,,,,,38593,34754,681,21454,2019,40,5477,3105,29313,,,,,,,,,138664,67900,70764,,140,5948,131764,116242,14206,,,13752,41516,55555,15799,,,,,38526,34726,673,21454,1998,32,5449,3077,29284,,,,,,,,,independencia,miranda,miranda,miranda,100,10,miranda,independencia,independencia,100,,,,,,,,,,,,,False
184,Lander_Miranda,2011,Venezuela,Miranda,Lander,144947,70746,74201,91225,190,5930,135140,120048,16328,96592,4203,15334,47159,54785,16320,,,,,40628,36919,1114,11486,3108,53,4344,2082,30396,,,,,,,,,140992,68558,72434,,190,5670,131440,117393,15287,,,14332,45349,54192,16258,,,,,39395,36262,611,11486,2425,35,3308,1037,29342,,,,,,,,,lander,miranda,miranda,miranda,100,11,miranda,lander,lander,100,,,,,,,,,,,,,False
185,Los Salias_Miranda,2011,Venezuela,Miranda,Los Salias,68255,32855,35400,21479,55,1750,64520,62287,3669,56080,771,3781,9621,20358,26051,,,,,21360,21144,21,7484,429,22,4204,123,7000,,,,,,,,,68255,32855,35400,,55,1750,64520,62287,3669,,,3781,9621,20358,26051,,,,,21373,21144,21,7484,429,22,4204,123,7000,,,,,,,,,los salias,miranda,miranda,miranda,100,12,miranda,los salias,los salias,100,,,,,,,,,,,,,False
186,Paez_Miranda,2011,Venezuela,Miranda,Paez,37944,18904,19040,26926,58,5281,35302,30801,4845,24501,1524,4007,12112,13544,4620,,,,,17127,15975,843,1954,575,186,7497,2511,8533,,,,,,,,,27995,13847,14148,,49,4064,25884,23117,3242,,,2744,8482,10349,3895,,,,,12369,11667,464,1954,267,13,5455,1290,6139,,,,,,,,,paez,miranda,miranda,miranda,100,13,miranda,paez,paez,100,,,,,,,,,,,,,False
187,Paz Castillo_Miranda,2011,Venezuela,Miranda,Paz Castillo,111197,55377,55820,57395,219,5595,102129,91379,13102,72289,3331,11878,38051,42118,9634,,,,,34193,26924,1736,18993,5136,108,14219,4659,25930,,,,,,,,,109679,54542,55137,,213,5493,100712,90369,12697,,,11587,37420,41805,9579,,,,,33572,26569,1592,18993,4870,76,13809,4258,25527,,,,,,,,,paz castillo,miranda,miranda,miranda,100,14,miranda,paz castillo,paz castillo,100,,,,,,,,,,,,,False
188,Pedro Gual_Miranda,2011,Venezuela,Miranda,Pedro Gual,21831,11324,10507,14890,31,1168,20134,16977,3488,13198,1481,3087,6929,7889,1927,,,,,6655,5653,1060,630,1672,278,4751,1999,5380,,,,,,,,,12550,6374,6176,,23,590,11530,10098,1691,,,1467,3422,5073,1447,,,,,3197,2826,284,630,726,15,2628,499,2982,,,,,,,,,pedro gual,miranda,miranda,miranda,100,15,miranda,pedro gual,pedro gual,100,,,,,,,,,,,,,False
189,Plaza_Miranda,2011,Venezuela,Miranda,Plaza,209987,101410,108577,104904,180,9655,197083,182771,16641,155042,2586,15495,52133,85641,40842,,,,,64876,61479,437,33885,1540,171,1856,2521,34141,,,,,,,,,208565,100643,107922,,177,9629,195763,181599,16467,,,15334,51584,85224,40661,,,,,64578,61165,366,33885,1233,108,1454,2137,33725,,,,,,,,,plaza,miranda,miranda,miranda,100,16,miranda,plaza,plaza,100,,,,,,,,,,,,,False
190,Simon Bolivar_Miranda,2011,Venezuela,Miranda,Simon Bolivar,42597,22580,20017,23825,53,2412,39640,36049,4305,30084,1151,3899,13253,17046,4939,,,,,14184,12575,493,4415,1171,12,3544,715,9652,,,,,,,,,40805,21648,19157,,53,2280,37919,34729,3943,,,3604,12423,16625,4911,,,,,13631,12282,300,4415,821,6,3067,475,9149,,,,,,,,,simon bolivar,miranda,miranda,miranda,100,17,miranda,simon bolivar,simon bolivar,100,,,,,,,,,,,,,False
191,Sucre_Miranda,2011,Venezuela,Miranda,Sucre,600351,287445,312906,367492,949,23830,568270,522819,48204,451237,10079,46023,151210,233182,115756,,,,,183633,176373,873,94057,4180,308,4198,3552,110114,,,,,,,,,599334,286881,312453,,948,23817,567274,522017,48045,,,45843,150672,232980,115736,,,,,183389,176168,851,94057,4043,302,3875,3323,109803,,,,,,,,,sucre,miranda,miranda,miranda,100,18,miranda,sucre,sucre,100,,,,,,,,,,,,,False
192,Urdaneta_Miranda,2011,Venezuela,Miranda,Urdaneta,135432,66092,69340,60807,88,7553,128560,114554,13256,94121,2851,12388,38362,53385,20389,,,,,41547,37184,1122,4916,2400,141,7175,2652,26645,,,,,,,,,129724,63107,66617,,86,7127,123099,110117,12365,,,11527,35891,51757,20204,,,,,39553,35928,847,4916,1649,118,5686,1696,25049,,,,,,,,,urdaneta,miranda,miranda,miranda,100,19,miranda,urdaneta,urdaneta,100,,,,,,,,,,,,,False
193,Zamora_Miranda,2011,Venezuela,Miranda,Zamora,187075,92252,94823,109988,193,7977,175179,161578,16194,136737,3535,14920,47196,72614,36724,,,,,66823,60065,1192,16515,3472,263,4983,3332,32000,,,,,,,,,180826,88876,91950,,187,7736,169346,156910,14971,,,13710,44158,71341,36545,,,,,63956,58498,723,16515,2141,113,3184,1725,30184,,,,,,,,,zamora,miranda,miranda,miranda,100,20,miranda,zamora,zamora,100,,,,,,,,,,,,,False
194,Acosta_Monagas,2011,Venezuela,Monagas,Acosta,18218,9555,8663,16697,2,760,17333,14792,2520,11852,1293,2218,5872,5572,3079,,,,,5634,4549,486,572,387,234,2322,1083,4415,,,,,,,,,10447,5222,5225,,2,409,9920,8779,1129,,,989,2778,3461,2387,,,,,2890,2652,53,572,52,14,344,67,2248,,,,,,,,,acosta,monagas,monagas,monagas,100,0,monagas,acosta,acosta,100,,,,,,,,,,,,,False
195,Aguasay_Monagas,2011,Venezuela,Monagas,Aguasay,11856,6248,5608,9624,779,557,11374,9290,1826,7303,828,1503,3659,3899,1378,,,,,4206,3835,317,1089,578,138,3066,1375,2978,,,,,,,,,6329,3228,3101,,590,321,6074,5076,854,,,695,1669,2207,1001,,,,,2067,1969,55,1089,159,5,1502,140,1438,,,,,,,,,aguasay,monagas,monagas,monagas,100,1,monagas,aguasay,aguasay,100,,,,,,,,,,,,,False
196,Bolivar_Monagas,2011,Venezuela,Monagas,Bolivar,38648,19383,19265,30203,495,3047,35983,31303,5045,24585,1884,4726,12412,12175,6099,,,,,11108,9569,1169,5856,1045,28,5316,3031,8392,,,,,,,,,34777,17290,17487,,66,2839,32327,28516,4229,,,3932,10928,11161,5875,,,,,10048,8723,889,5856,807,18,4395,2272,7480,,,,,,,,,bolivar,monagas,monagas,monagas,100,2,monagas,bolivar,bolivar,100,,,,,,,,,,,,,False
197,Caripe_Monagas,2011,Venezuela,Monagas,Caripe,33738,17212,16526,30475,7406,945,31715,26917,4963,21286,2243,4650,11366,10327,4331,,,,,10619,8570,617,1481,570,72,6591,1768,7879,,,,,,,,,18380,9148,9232,,2449,489,17193,15273,2206,,,2020,5517,6116,3067,,,,,5778,4971,203,1481,168,4,3195,112,4217,,,,,,,,,caripe,monagas,monagas,monagas,100,3,monagas,caripe,caripe,100,,,,,,,,,,,,,False
198,Cedeño_Monagas,2011,Venezuela,Monagas,Cedeño,34463,18094,16369,30860,1354,1058,31873,27676,4782,21978,2040,4647,11710,10591,4712,,,,,11038,9199,928,3800,1611,250,4434,2544,8277,,,,,,,,,18183,9147,9036,,17,548,16984,15141,2012,,,1965,5146,6199,3324,,,,,5362,4934,114,3800,252,40,755,202,4118,,,,,,,,,cedeno,monagas,monagas,monagas,100,4,monagas,cedeno,cedeno,100,,,,,,,,,,,,,False
